1247,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1251,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1261,TERCIARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1281,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1292,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1293,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1296,S/D,SI,INTRODUCCION A JAVA,21633
1297,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1304,TERCIARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1312,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1314,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1316,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1331,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1333,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1336,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1341,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1347,SECUNDARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1360,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1375,SECUNDARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1377,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1392,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1407,TERCIARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1423,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1435,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1456,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1468,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1490,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1498,SECUNDARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21633
1517,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1547,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1557,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1563,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21633
1570,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21633
1579,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1594,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
1601,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21633
514,TERCIARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
515,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
516,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
517,TERCIARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
518,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
519,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
520,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
521,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
522,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
523,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
524,TERCIARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
525,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
526,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
527,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
528,S/D,S/D,INTRODUCCION A JAVA,21634
529,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
530,TERCIARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
531,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
532,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
533,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
534,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
535,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
536,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
537,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
538,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
539,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1127,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1128,TERCIARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1138,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1144,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1148,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1166,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1172,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1173,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1178,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1179,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1184,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1190,S/D,S/D,INTRODUCCION A JAVA,21634
1192,S/D,S/D,INTRODUCCION A JAVA,21634
1195,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1196,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1203,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1208,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1228,TERCIARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1230,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1231,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1240,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1245,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1250,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1253,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1256,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1263,TERCIARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1270,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1272,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1276,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1279,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1287,S/D,SI,INTRODUCCION A JAVA,21634
1288,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1289,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1294,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1301,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1307,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1319,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1353,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1358,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1404,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1406,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A JAVA,21634
1421,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1448,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1449,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1453,TERCIARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1500,TERCIARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1526,SECUNDARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1548,PRIMARIO COMPLETO,SI,INTRODUCCION A JAVA,21634
1555,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1572,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
1585,SECUNDARIO COMPLETO,NO,INTRODUCCION A JAVA,21634
1595,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A JAVA,21634
430,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
431,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
432,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
433,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
434,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
435,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
436,TERCIARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
437,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
438,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
439,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
440,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
441,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
442,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
443,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
444,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
445,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
446,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
447,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
448,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
449,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
450,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
451,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
452,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
453,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
454,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
455,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
456,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
457,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
458,TERCIARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
459,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
460,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
461,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
462,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
463,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
464,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
465,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
466,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
467,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
468,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
469,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
470,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
471,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
472,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
473,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
474,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
475,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
476,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
477,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
478,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
479,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
480,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
481,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
482,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
483,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
484,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
485,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
486,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
487,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
488,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
489,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
490,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
491,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21600
492,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
493,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
494,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
495,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
496,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
497,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
498,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
499,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
500,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
501,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
502,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
503,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
504,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
505,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
506,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
507,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
508,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
509,OTRO,NO,INTRODUCCION A PYTHON,21600
510,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21600
511,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
512,TERCIARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21600
513,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21600
364,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
365,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
366,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
367,S/D,S/D,INTRODUCCION A PYTHON,21635
368,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
369,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
370,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
371,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
372,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
373,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
374,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
375,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
376,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
377,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
378,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
379,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
380,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
381,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
382,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
383,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
384,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
385,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
386,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
387,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
388,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
389,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
390,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
391,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
392,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
393,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
394,S/D,S/D,INTRODUCCION A PYTHON,21635
395,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
396,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
397,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
398,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
399,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
400,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
401,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
402,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
403,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
404,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
405,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
406,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
407,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
408,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
409,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
410,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
411,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
412,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
413,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
414,S/D,S/D,INTRODUCCION A PYTHON,21635
415,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
416,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
417,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
418,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
419,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
420,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
421,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
422,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
423,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
424,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
425,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
426,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
427,S/D,S/D,INTRODUCCION A PYTHON,21635
428,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
429,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
1400,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
1409,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
1418,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
1429,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
1462,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
1487,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21635
1493,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
1501,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
1505,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21635
1506,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
1522,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
1545,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
1589,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21635
1617,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21635
324,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
325,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
326,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
327,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
328,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
329,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
330,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
331,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
332,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
333,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
334,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
335,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
336,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
337,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
338,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
339,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
340,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
341,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
342,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
343,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
344,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
345,UNIVERSITARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
346,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
347,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
348,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
349,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
350,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
351,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
352,TERCIARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
353,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
354,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
355,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
356,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
357,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
358,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
359,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
360,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
361,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
362,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
363,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1345,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1350,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1352,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
1354,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
1361,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1363,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1364,SECUNDARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
1368,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1370,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1372,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1380,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1389,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1393,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1399,SECUNDARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1415,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1439,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1450,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1458,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1461,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1465,TERCIARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1478,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1479,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1484,UNIVERSITARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
1507,TERCIARIO INCOMPLETO,SI,INTRODUCCION A PYTHON,21636
1509,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1511,UNIVERSITARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1514,TERCIARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1541,SECUNDARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1542,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1560,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1565,SECUNDARIO COMPLETO,SI,INTRODUCCION A PYTHON,21636
1573,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1584,SECUNDARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1598,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1599,UNIVERSITARIO INCOMPLETO,NO,INTRODUCCION A PYTHON,21636
1600,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1603,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
1605,SECUNDARIO COMPLETO,NO,INTRODUCCION A PYTHON,21636
